Sale_ID,Sale_Date,Customer_Name,Customer_Age_Group,Gender,City,State,Item_Name,Category,Original_Price,Discount_Percent,Discounted_Price,Quantity,Payment_Mode,Profit
BF00198,25-07-2024,Alisha Williams,26-35,Other,Lake Misty,Arkansas,Central,Electronics,7618,68,2437.76,1,Debit Card,343.71
BF00199,04-03-2024,Christopher Davis,18-25,Male,Port Scottland,South Carolina,Lay,Clothing,43175,39,26336.75,4,Gift Card,5937.89
BF00200,04-08-2024,Adrian Solomon,18-25,Female,Garciaville,Georgia,However,Electronics,38906,27,28401.38,1,Cash,5058.49
BF00201,20-07-2024,Scott Hart,36-45,Other,South Julie,Alabama,Key,Electronics,17487,11,15563.43,1,Debit Card,2519.05
BF00202,14-08-2024,Tonya Mendoza,18-25,Other,Johnfort,Missouri,Heavy,Electronics,19076,46,10301.04,2,Gift Card,1679.38
BF00203,15-09-2024,Judith Jones,18-25,Male,Donnabury,New Hampshire,Use,Clothing,20308,18,16652.56,4,Cash,1887.55
BF00204,23-04-2024,Mary Ellis,60+,Other,Dustinfurt,Georgia,Appear,Beauty,8553,48,4447.56,3,Credit Card,757.8
BF00205,21-01-2024,Latoya Johnson,36-45,Female,East Tom,Iowa,Sing,Toys,18610,41,10979.9,2,Debit Card,1733.47
BF00206,29-10-2023,Dylan House,46-60,Female,Jessicabury,Connecticut,Others,Beauty,17660,41,10419.4,2,Gift Card,1296.83
BF00207,20-08-2024,Brian Mcdowell,18-25,Other,Matthewchester,Missouri,Visit,Electronics,29983,22,23386.74,2,Debit Card,3797.35
BF00208,15-06-2024,Julie Roy,26-35,Other,West Adambury,Wisconsin,Left,Electronics,31609,20,25287.2,4,Cash,3094.18
BF00209,29-08-2024,Brandy Ramos,60+,Female,Port Dianefort,Michigan,Let,Home Appliances,47849,70,14354.7,3,Cash,1043.14
BF00210,28-03-2024,Erin Williams,26-35,Female,West David,Delaware,Performance,Home Appliances,10857,41,6405.63,3,Cash,368.31
BF00211,10-04-2024,Tonya Bowman,46-60,Male,Herringview,Wisconsin,Western,Electronics,39126,27,28561.98,3,UPI,5165.78
BF00212,26-06-2024,Patricia Wiley,36-45,Male,New Elizabethton,Hawaii,Ahead,Toys,30686,44,17184.16,3,Debit Card,1753.71
BF00213,08-04-2024,Amanda Frazier,18-25,Male,North Stephenshire,New Mexico,Eat,Sports,46089,19,37332.09,1,Gift Card,8388.87
BF00214,26-06-2024,Sherri Hester,46-60,Other,South Brittanyborough,Rhode Island,State,Clothing,23996,37,15117.48,1,Cash,2958.14
BF00215,10-09-2024,Stephanie Stewart,36-45,Female,Raymondshire,Minnesota,Always,Home Appliances,1211,49,617.61,1,Cash,45.82
BF00216,28-01-2024,Samuel Taylor,60+,Other,Hollowayville,Mississippi,Past,Clothing,681,64,245.16,4,Credit Card,24.73
BF00217,26-09-2024,Angela Medina,26-35,Male,Lake Josephville,Arkansas,Stay,Home Appliances,31015,64,11165.4,3,Cash,757.57
BF00218,29-09-2024,Anita Bennett,26-35,Male,Marystad,Alabama,Live,Sports,37962,35,24675.3,1,Credit Card,4824.29
BF00219,19-07-2024,Phillip Gates Jr.,60+,Female,New Bradleyport,Maryland,Book,Clothing,12376,29,8786.96,4,Cash,2079.62
BF00220,10-06-2024,Nathan Chandler,18-25,Female,West Lisamouth,Georgia,Could,Toys,3848,13,3347.76,3,Credit Card,197.62
BF00221,16-03-2024,Fernando Cook,18-25,Other,Freychester,Indiana,Decision,Home Appliances,18653,58,7834.26,2,Cash,1352.83
BF00222,28-02-2024,Eric Hull,46-60,Male,West Dylan,New York,Resource,Home Appliances,19910,48,10353.2,3,Debit Card,1125.85
BF00223,19-01-2024,Kimberly Vasquez,46-60,Female,West Robert,North Carolina,Issue,Clothing,41535,37,26167.05,2,UPI,1713.63
BF00224,12-09-2024,Kyle Cox,46-60,Other,Kylemouth,New Mexico,Unit,Beauty,4400,70,1320,3,Cash,260.66
BF00225,15-05-2024,Claudia Parker,18-25,Female,Carrieland,Florida,You,Sports,49687,11,44221.43,2,Debit Card,3340.49
BF00226,29-03-2024,Jon Garcia,46-60,Female,Garciaburgh,Kentucky,Million,Sports,16742,47,8873.26,4,Cash,2171.58
BF00227,12-02-2024,Leslie Frazier,18-25,Other,West Mark,Texas,Modern,Toys,37910,71,10993.9,3,Debit Card,688.08
BF00228,18-04-2024,Robert Hobbs,60+,Male,South Rebecca,Georgia,Drop,Sports,45594,25,34195.5,1,Gift Card,6335.47
BF00229,10-06-2024,Catherine Baker,36-45,Male,North Robert,South Carolina,Spend,Toys,43874,42,25446.92,4,Debit Card,2891.65
BF00230,16-03-2024,Tyler Ho,46-60,Male,Jeffreyville,Hawaii,During,Beauty,10342,15,8790.7,4,Credit Card,538.8
BF00231,04-04-2024,Matthew Sanchez,18-25,Male,Port Brianburgh,Missouri,Central,Clothing,42799,72,11983.72,3,Credit Card,2699.57
BF00232,09-12-2023,Billy Villarreal,18-25,Female,Thomasmouth,South Dakota,Kid,Beauty,29674,79,6231.54,1,Cash,531.4
BF00233,19-04-2024,Gregory Jones,46-60,Male,Montgomeryside,Virginia,Firm,Sports,48107,74,12507.82,2,Cash,1238.28
BF00234,04-02-2024,Bryan West,46-60,Male,East Matthewstad,Texas,Kid,Clothing,5651,27,4125.23,1,Cash,357.58
BF00235,26-10-2023,John Moran,46-60,Female,Catherineview,Alabama,Around,Clothing,42715,53,20076.05,3,Debit Card,2886.44
BF00236,04-03-2024,Elizabeth Young,26-35,Other,Danielview,Wyoming,Operation,Home Appliances,9803,20,7842.4,2,Credit Card,637.44
BF00237,05-04-2024,Mr. Richard Davis MD,26-35,Other,East Jacob,Maine,Better,Beauty,36078,59,14791.98,4,UPI,3554.44
BF00238,18-08-2024,Alison Taylor,36-45,Male,Lake Austin,Kentucky,Care,Electronics,41620,78,9156.4,1,Cash,1007.24
BF00239,23-12-2023,Rebecca Brown,60+,Female,Johnsonmouth,West Virginia,Heart,Home Appliances,22458,56,9881.52,1,UPI,659.99
BF00240,10-10-2024,Jennifer Henderson,18-25,Female,North Jasonfurt,Rhode Island,Affect,Beauty,12320,17,10225.6,1,UPI,1884.28
BF00241,30-09-2024,Jason Perez,26-35,Female,North Michaelfort,Hawaii,Happen,Home Appliances,7301,31,5037.69,4,Debit Card,708.02
BF00242,26-12-2023,Amy Lopez,18-25,Male,South Caitlin,Delaware,Speak,Home Appliances,18800,50,9400,4,Credit Card,1799.23
BF00243,04-01-2024,Matthew Butler,26-35,Male,Thomasberg,Illinois,Sign,Sports,1828,18,1498.96,1,UPI,349.93
BF00244,22-09-2024,Caleb Williams,46-60,Male,Webstermouth,North Dakota,Remember,Electronics,36980,26,27365.2,1,Credit Card,3994.04
BF00245,07-12-2023,Rebecca Moore,36-45,Female,Brittanybury,West Virginia,Media,Clothing,24647,49,12569.97,2,Credit Card,2551.81
BF00246,22-09-2024,Danielle Anderson,18-25,Other,Mariachester,West Virginia,Cover,Sports,29459,52,14140.32,3,Credit Card,752.94
BF00247,31-12-2023,Michael Chan,46-60,Male,Mooremouth,Mississippi,Exactly,Electronics,11778,19,9540.18,1,Cash,1696.33
BF00248,20-06-2024,Phillip Jones,18-25,Male,East Brian,Ohio,Meet,Home Appliances,26778,50,13389,1,UPI,1289.66
BF00249,01-11-2023,Jeffrey Brady,18-25,Other,Paynehaven,Kentucky,By,Toys,25506,66,8672.04,1,Credit Card,1794.01
BF00250,17-11-2023,David Mccarthy,26-35,Female,Christinaton,Colorado,Animal,Electronics,19229,73,5191.83,4,Gift Card,1137.09
BF00251,08-05-2024,Jeffrey Harper,46-60,Other,Andreaside,Ohio,Especially,Clothing,8699,74,2261.74,3,Credit Card,467.5
BF00252,04-08-2024,Heather Flynn,46-60,Female,Porterton,Montana,Forward,Clothing,20385,20,16308,1,Gift Card,2010.45
BF00253,20-03-2024,Edward Parker,18-25,Female,Sullivantown,Nebraska,Guy,Clothing,33670,20,26936,2,UPI,5422.7
BF00254,19-12-2023,John Smith,26-35,Female,Johnfurt,Ohio,Red,Electronics,24691,44,13826.96,1,UPI,1848.16
BF00255,25-12-2023,Beth West,36-45,Female,Carlmouth,Alabama,Daughter,Beauty,17328,58,7277.76,2,Gift Card,1735.48
BF00256,11-02-2024,Regina Murray,46-60,Female,Lorettastad,Massachusetts,Outside,Beauty,45695,53,21476.65,4,UPI,5039.61
BF00257,27-05-2024,Kathy Smith,18-25,Other,Christineborough,Montana,Seat,Electronics,19566,74,5087.16,3,Gift Card,1246.81
BF00258,10-11-2023,Andrea Santana,26-35,Male,Cookside,Hawaii,Less,Clothing,8925,13,7764.75,3,Gift Card,1845.27
BF00259,17-07-2024,Jared Ryan,36-45,Female,New Kristaburgh,Vermont,On,Home Appliances,47400,24,36024,2,Gift Card,3164.09
BF00260,10-08-2024,Jonathan Day,26-35,Other,West Davidfurt,New Jersey,Worry,Beauty,45620,30,31934,2,Debit Card,4798.72
BF00261,09-04-2024,Susan Collins,36-45,Male,Tiffanyfort,Massachusetts,Herself,Clothing,8978,77,2064.94,1,Gift Card,369.98
BF00262,24-01-2024,Stephanie Brown,60+,Male,Davisshire,North Carolina,Old,Electronics,15442,69,4787.02,1,Cash,326.3
BF00263,16-09-2024,Marissa Goodman,26-35,Other,Brownburgh,Hawaii,Mind,Sports,6811,19,5516.91,3,Credit Card,1202.81
BF00264,18-11-2023,Howard Patel,26-35,Female,Kristinastad,Indiana,Sign,Electronics,38684,73,10444.68,2,Gift Card,2602.47
BF00265,18-06-2024,Rachel Flores,26-35,Male,Lake Danielleland,Louisiana,Expert,Clothing,24280,21,19181.2,3,Gift Card,2515.03
BF00266,04-01-2024,Lisa Taylor,26-35,Other,Gregoryville,Alaska,Itself,Clothing,16990,22,13252.2,3,Cash,2376.82
BF00267,15-01-2024,Megan Warren,36-45,Male,South Rebecca,California,Minute,Beauty,12068,62,4585.84,1,Gift Card,797.81
BF00268,17-04-2024,Edward Gonzalez,46-60,Male,Port Sherrystad,Georgia,Challenge,Beauty,18196,45,10007.8,3,Cash,1100.29
BF00269,03-09-2024,Vincent Boone,26-35,Male,North Monicastad,Indiana,Strong,Electronics,26416,11,23510.24,4,Debit Card,3875.57
BF00270,25-05-2024,Billy Ross,18-25,Male,Allisonbury,Rhode Island,Simply,Sports,3328,64,1198.08,2,Debit Card,144.02
BF00271,27-10-2023,Kyle Cooper,36-45,Other,Lake Samuelmouth,Arizona,Dinner,Electronics,42549,34,28082.34,3,Cash,5303.83
BF00272,15-09-2024,Joshua Hall,26-35,Female,Moseschester,Alabama,Mrs,Beauty,44871,23,34550.67,1,Credit Card,3409
BF00273,14-10-2023,Kerry Jimenez,46-60,Female,East Kevin,North Dakota,Decision,Sports,17802,42,10325.16,2,UPI,2054.67
BF00274,02-08-2024,Norma Wagner,36-45,Male,Lake Suzanneshire,Oregon,Seek,Sports,48535,58,20384.7,2,Gift Card,1319.99
BF00275,01-12-2023,Alexandria Holt,26-35,Male,West Brianburgh,Georgia,Upon,Beauty,48005,61,18721.95,3,Gift Card,2044.33
BF00276,05-07-2024,Tonya Shea,18-25,Male,West Scottborough,Virginia,Three,Beauty,5847,64,2104.92,1,Debit Card,408.19
BF00277,28-02-2024,Marie Wilson,36-45,Other,New Michaelberg,New York,Investment,Beauty,9208,66,3130.72,4,Debit Card,600.15
BF00278,06-09-2024,Drew Bridges,46-60,Other,Geraldbury,Nebraska,Center,Sports,27634,70,8290.2,2,Debit Card,1426.79
BF00279,07-03-2024,Ronnie Pitts,26-35,Female,Brendachester,New Hampshire,Form,Toys,1478,26,1093.72,1,UPI,64.2
BF00280,03-03-2024,Katrina Greer,36-45,Other,East Willie,Nebraska,Much,Home Appliances,1150,45,632.5,4,Credit Card,80.89
BF00281,12-10-2023,David Walker,26-35,Male,West Phillipburgh,Missouri,No,Sports,24545,51,12027.05,4,UPI,2565.44
BF00282,16-06-2024,Thomas Jones,26-35,Male,New Jessicastad,Arkansas,Draw,Home Appliances,5462,30,3823.4,2,Debit Card,922.21
BF00283,07-07-2024,William Butler,46-60,Other,Maxwellside,Michigan,Investment,Clothing,19518,23,15028.86,1,UPI,3513.56
BF00284,15-05-2024,Andrew Castillo,18-25,Male,New Shellymouth,Tennessee,So,Beauty,2811,17,2333.13,2,Debit Card,396.22
BF00285,14-06-2024,Jessica Pratt,60+,Other,Leefurt,Virginia,Information,Sports,39742,43,22652.94,3,Credit Card,3681.02
BF00286,24-10-2023,Cynthia Coleman,36-45,Female,Perkinsshire,South Carolina,Trial,Clothing,47095,70,14128.5,4,UPI,904.18
BF00287,16-01-2024,Melissa Jordan,26-35,Female,Hayesborough,Colorado,Hand,Beauty,40832,11,36340.48,3,Gift Card,4116.88
BF00288,06-03-2024,Emily Poole,46-60,Female,East Nicoleburgh,Tennessee,Class,Electronics,13397,62,5090.86,2,Debit Card,553.91
BF00289,20-11-2023,Mary Hunter,26-35,Female,Audreyland,North Carolina,Player,Home Appliances,1368,31,943.92,1,Debit Card,209.38
BF00290,27-02-2024,Mallory Reese,26-35,Male,Danielview,Mississippi,Design,Clothing,28432,41,16774.88,2,Gift Card,3593.85
BF00291,05-01-2024,Ashley Scott,36-45,Other,Blackburgh,Arizona,Reason,Electronics,44240,13,38488.8,1,Credit Card,8233.09
BF00292,22-06-2024,Gwendolyn Lee,26-35,Male,North Josephburgh,Connecticut,Common,Beauty,39206,68,12545.92,1,Debit Card,2164.34
BF00293,12-12-2023,Charlene Sanford,46-60,Other,Port James,Kentucky,Perhaps,Clothing,30473,68,9751.36,4,UPI,1447.43
BF00294,07-11-2023,John Mills,36-45,Other,Brittneyberg,West Virginia,Ten,Sports,39754,13,34585.98,4,Gift Card,6464.93
BF00295,01-04-2024,Samuel Fernandez,36-45,Other,Kristiemouth,South Carolina,I,Electronics,28627,32,19466.36,2,Cash,1805.08
BF00296,25-10-2023,Justin Cox,46-60,Female,East Melissaborough,Rhode Island,She,Sports,44340,50,22170,1,Cash,2240.18
BF00297,01-07-2024,Andrew Allen,60+,Male,Stephenburgh,Montana,Control,Beauty,9064,33,6072.88,2,Credit Card,1451.24
BF00298,03-02-2024,Vanessa Lane,36-45,Other,New Mark,Minnesota,Prevent,Clothing,37390,20,29912,2,Gift Card,4118.88
BF00299,22-09-2024,Ms. Stacy Booth,46-60,Female,Lake Tiffany,Utah,News,Toys,8433,20,6746.4,4,Cash,718.67
BF00300,08-11-2023,Ashley Fry,36-45,Other,Port Dustinville,Connecticut,Focus,Sports,17809,31,12288.21,1,UPI,3005.73
BF00301,18-10-2023,Vanessa Willis,60+,Female,Scottborough,Kansas,Leg,Electronics,42906,17,35611.98,1,Debit Card,3516.06
BF00302,26-07-2024,Jill Smith,26-35,Male,Chadtown,Nebraska,Leg,Electronics,29944,66,10180.96,2,Cash,1655.49
BF00303,06-01-2024,Stephanie Perry,46-60,Female,South Greggton,Virginia,Reason,Home Appliances,9392,50,4696,3,Debit Card,747.37
BF00304,03-07-2024,Margaret Martinez,18-25,Male,Martinburgh,Virginia,Several,Electronics,25823,38,16010.26,3,UPI,3448.39
BF00305,09-09-2024,Christopher Merritt,26-35,Other,Joyport,Utah,School,Home Appliances,19039,30,13327.3,3,Cash,1058.71
BF00306,28-11-2023,Angel Jackson,18-25,Female,Jessicamouth,North Carolina,Pattern,Electronics,9136,52,4385.28,4,Gift Card,514.46
BF00307,12-04-2024,Allison Casey,26-35,Female,Ayalaville,Nebraska,Court,Electronics,28613,52,13734.24,1,Debit Card,2728.46
BF00308,01-10-2024,Thomas Cisneros,18-25,Female,Williamsstad,Arizona,From,Toys,5010,65,1753.5,4,Debit Card,155.17
BF00309,21-02-2024,Travis Mckinney,60+,Female,North Pamela,Washington,Rise,Home Appliances,6745,79,1416.45,1,Debit Card,236.47
BF00310,19-02-2024,James Moore,18-25,Female,Lake Eriktown,Arizona,Top,Electronics,9427,48,4902.04,3,Gift Card,631.23
BF00311,30-12-2023,Kristen Anthony,26-35,Male,New Andrewside,Ohio,Security,Home Appliances,32989,32,22432.52,1,Gift Card,4919.92
BF00312,11-01-2024,Laura Roman,60+,Male,Timothyfort,Georgia,Because,Clothing,7232,74,1880.32,2,Cash,268.06
BF00313,17-06-2024,Katelyn Lynch,26-35,Female,Jacobfort,Idaho,Chair,Beauty,5223,61,2036.97,3,Gift Card,203.99
BF00314,15-11-2023,Jeremy Trujillo,60+,Female,Lake Sheryl,Delaware,Rather,Beauty,28674,41,16917.66,3,Credit Card,2381.89
BF00315,29-03-2024,David Osborn,26-35,Male,Port Christopher,Delaware,Argue,Sports,21608,20,17286.4,3,Cash,3853.42
BF00316,14-11-2023,Robert Evans,46-60,Male,Lake Kennethborough,Minnesota,Help,Beauty,46482,64,16733.52,3,Gift Card,1198.03
BF00317,18-04-2024,Kevin Carter,60+,Female,North Shawnshire,Hawaii,Sometimes,Toys,19121,73,5162.67,4,Gift Card,564.1
BF00318,25-07-2024,Megan Rodriguez,36-45,Male,North Amanda,Michigan,Various,Beauty,24939,15,21198.15,2,Cash,3921.05
BF00319,28-01-2024,Kevin Hamilton,18-25,Female,East Sean,Tennessee,Big,Beauty,15899,63,5882.63,2,Debit Card,1026.33
BF00320,26-11-2023,Justin Morales,46-60,Female,West Bryan,Connecticut,Case,Clothing,4348,40,2608.8,4,Cash,189.98
BF00321,09-08-2024,Travis Kline,18-25,Male,Smithberg,Wyoming,Child,Beauty,48383,72,13547.24,1,Cash,3082.86
BF00322,28-07-2024,William Smith,36-45,Female,Heatherberg,Mississippi,Research,Toys,18372,22,14330.16,3,Gift Card,1305.32
BF00323,24-05-2024,Rebekah Thompson,36-45,Other,East Michael,Arkansas,Each,Home Appliances,9911,39,6045.71,2,Credit Card,1046.75
BF00324,29-04-2024,Shannon Nichols,18-25,Female,Thomasfort,Kansas,Student,Clothing,14791,19,11980.71,3,Debit Card,1850.23
BF00325,27-10-2023,Patrick Smith,46-60,Other,Lake Danieltown,Missouri,Beautiful,Toys,31282,47,16579.46,4,Gift Card,1633.5
BF00326,01-12-2023,Alyssa Parks,60+,Other,Howeburgh,Tennessee,Develop,Electronics,8299,37,5228.37,3,Cash,620.61
BF00327,23-12-2023,Lisa Mcgrath,26-35,Female,Lake Alexis,North Dakota,Provide,Toys,4837,38,2998.94,1,UPI,247.84
BF00328,30-11-2023,Phillip Aguirre,18-25,Other,Johnview,Nebraska,Candidate,Toys,36203,71,10498.87,2,Debit Card,1800.06
BF00329,06-02-2024,Nicholas Brown,46-60,Other,North Joshua,Mississippi,Weight,Clothing,2760,19,2235.6,2,UPI,542.33
BF00330,27-02-2024,Robert Nicholson,18-25,Male,West Brettville,Idaho,Must,Sports,37583,11,33448.87,3,UPI,4349.44
BF00331,15-07-2024,Cynthia Harris,60+,Other,Port Alicia,Montana,Ten,Home Appliances,26163,62,9941.94,2,UPI,1933.52
BF00332,28-10-2023,Lisa Chaney,26-35,Female,Howardchester,Alabama,Begin,Toys,14742,23,11351.34,1,Cash,2231.52
BF00333,08-11-2023,Kelly Pugh,46-60,Other,South Arthurborough,Tennessee,Imagine,Toys,9586,39,5847.46,2,Credit Card,565.95
BF00334,24-06-2024,Nina Harvey,18-25,Male,East Cassandra,North Dakota,National,Home Appliances,21882,36,14004.48,2,UPI,2115.02
BF00335,27-01-2024,Christopher Rogers,46-60,Male,Hernandezshire,Pennsylvania,Prove,Clothing,18552,66,6307.68,1,Cash,921.68
BF00336,11-03-2024,Steven Franklin,26-35,Female,North Danielburgh,New York,Scene,Clothing,10381,18,8512.42,4,UPI,1808.6
BF00337,26-10-2023,Matthew Nelson,36-45,Female,Port Lonnie,West Virginia,Expert,Clothing,22973,10,20675.7,2,UPI,5164.99
BF00338,14-04-2024,Tracy Abbott,36-45,Other,West Eduardo,New Jersey,Stuff,Home Appliances,46087,17,38252.21,1,Debit Card,4371.25
BF00339,16-01-2024,Paul Welch,18-25,Female,Millerport,New Jersey,Trade,Toys,36932,36,23636.48,1,Cash,3628.48
BF00340,30-04-2024,Bryan Cameron,60+,Other,Kimberlyland,Nevada,Business,Electronics,30794,45,16936.7,2,Cash,1252.56
BF00341,05-09-2024,Cody Newman,46-60,Female,Lake James,Arizona,Change,Sports,44009,64,15843.24,3,Gift Card,2441.96
BF00342,28-04-2024,Patricia Wilson,26-35,Other,Zavalafurt,Alaska,Cover,Sports,18843,56,8290.92,3,Debit Card,2015.59
BF00343,06-04-2024,Kristin Hall,60+,Female,Martinezside,Washington,Guess,Beauty,32596,39,19883.56,1,Gift Card,3317.47
BF00344,31-10-2023,Jennifer Novak,36-45,Other,West Monicaborough,Massachusetts,Bad,Electronics,23888,24,18154.88,4,Cash,3658.46
BF00345,02-05-2024,Debra Medina,36-45,Female,Lake Alisonburgh,Tennessee,Condition,Beauty,9220,68,2950.4,2,Credit Card,331.98
BF00346,03-12-2023,Katherine Becker,60+,Female,Delacruzport,Arizona,Around,Sports,26733,65,9356.55,3,Credit Card,1595.19
BF00347,18-02-2024,Ashley Castaneda,18-25,Female,Port Marctown,Texas,Point,Beauty,2169,29,1539.99,2,UPI,91.92
BF00348,14-08-2024,Calvin Cannon,36-45,Female,Hoffmanside,Wyoming,Clearly,Electronics,47968,25,35976,2,Cash,4102.62
BF00349,03-10-2024,Walter York,18-25,Other,Garrettberg,Delaware,Popular,Toys,3364,74,874.64,1,Debit Card,87.02
BF00350,09-09-2024,Joseph Jenkins,36-45,Female,Leblanchaven,Idaho,Bill,Electronics,19159,48,9962.68,2,Gift Card,1256.58
BF00351,02-09-2024,Cheryl Morgan,36-45,Female,Edwardhaven,Alabama,Until,Beauty,14615,48,7599.8,3,Gift Card,1293.1
BF00352,14-02-2024,Heather Winters,36-45,Male,Gomezview,Hawaii,Interview,Home Appliances,518,62,196.84,3,UPI,31.25
BF00353,20-05-2024,Troy Wilson,26-35,Other,Ramirezfort,Wisconsin,Final,Home Appliances,32109,48,16696.68,2,Debit Card,2886.48
BF00354,20-04-2024,Marissa Sims,18-25,Female,Robinburgh,Nebraska,Mind,Beauty,35826,37,22570.38,4,Gift Card,3971.96
BF00355,04-08-2024,Joseph Wilson,36-45,Male,Lake Jennifer,Rhode Island,Successful,Home Appliances,4702,58,1974.84,2,UPI,184.15
BF00356,29-09-2024,Paula Ray,60+,Male,Murrayport,Kansas,Home,Sports,44096,58,18520.32,2,UPI,2413.55
BF00357,12-04-2024,Kathleen Powell,36-45,Other,West Aaronmouth,Louisiana,Food,Sports,25511,70,7653.3,3,Cash,1608.44
BF00358,12-09-2024,Elizabeth Martinez,60+,Other,South Chadfort,Hawaii,Discuss,Toys,47180,69,14625.8,4,UPI,2925.69
BF00359,05-06-2024,Victoria Carpenter,18-25,Female,Michaelton,Alaska,Senior,Beauty,12137,59,4976.17,3,Cash,1230.83
BF00360,23-03-2024,Stephen Hall,60+,Female,East Kristen,Hawaii,Degree,Electronics,4040,24,3070.4,1,UPI,221.56
BF00361,22-09-2024,Donna Hicks,46-60,Male,Jasonburgh,Alaska,Worker,Clothing,17713,33,11867.71,4,Debit Card,2108.33
BF00362,28-01-2024,Jennifer Robinson,36-45,Other,Brettville,Mississippi,Politics,Electronics,21656,60,8662.4,4,Gift Card,1605.5
BF00363,04-11-2023,Pamela Alvarez,60+,Male,Victorview,Delaware,Focus,Home Appliances,40844,76,9802.56,4,Cash,1308.62
BF00364,17-12-2023,Brandy Casey,36-45,Other,Rachelville,Maine,Hold,Sports,13983,63,5173.71,3,UPI,685.89
BF00365,12-06-2024,Laura Archer,36-45,Female,North Christina,Idaho,Benefit,Home Appliances,38241,45,21032.55,3,Debit Card,3143.09
BF00366,16-05-2024,Sandra Ramirez,60+,Male,West Kevin,North Dakota,Stand,Electronics,26769,78,5889.18,1,Credit Card,1462.64
BF00367,29-09-2024,Tony Hayden,18-25,Female,Ryanstad,Nevada,Both,Clothing,44233,35,28751.45,4,Cash,6882.21
BF00368,03-03-2024,Alan Wilson,26-35,Male,South Renee,Utah,Dark,Beauty,28974,60,11589.6,3,Gift Card,2455.55
BF00369,23-06-2024,Charles Harris,46-60,Female,Hallside,Illinois,Budget,Electronics,23783,37,14983.29,2,Cash,3257.57
BF00370,28-04-2024,Brooke Myers,26-35,Other,Morganchester,Oregon,Me,Home Appliances,27594,60,11037.6,2,Debit Card,1922.76
BF00371,06-10-2024,Matthew Tanner MD,26-35,Male,Trevinoland,South Carolina,Money,Home Appliances,48189,27,35177.97,4,Cash,2597.74
BF00372,03-03-2024,Kathryn Holder,36-45,Male,Stevenfurt,New Jersey,Quality,Home Appliances,29810,53,14010.7,2,UPI,2822.01
BF00373,27-09-2024,Eric Kaiser,26-35,Other,East Briannaview,Indiana,Brother,Electronics,46206,66,15710.04,4,Credit Card,1971.67
BF00374,17-10-2023,Christine Miller,60+,Other,Douglasmouth,Wyoming,Significant,Beauty,33639,15,28593.15,4,Gift Card,3921.3
BF00375,16-08-2024,Laura Watts,36-45,Other,Denisestad,Minnesota,Nature,Clothing,19807,59,8120.87,4,Cash,1715.09
BF00376,16-04-2024,Brandon Hardy,60+,Female,New Sarahchester,Utah,Plant,Electronics,2644,32,1797.92,4,Cash,300.19
